chip_name,chipID,UTID,layer,stave,side,tb,module,face,asic,hybrid,asic_device,dcb_device,sol40_device,sol40_name,gbtx_device,tell40_device,tell40_link,pcie40_name,flavour,source_id,maraton_alias,maraton_rcm,maraton_channel,lvr_device,lvr_channel,caen_crate,caen_channel,hv_partition,sensor_polarity,chipRID,fstripR,mstripR,lstripR,Rchip,xflip,ym,xm,xc,salt,OLDsalt,OLDchipID,dpChip_mapping_ut,ASIC_index_mut,dpGBTx_mut,GBTx_frames_mut,TELL40_mut,Flavour_mut,TELL4_ link_mut,PCIe40_link_mut,Block_mut,lane,ASIC_mut,ASIC_ID_mut,Tell40_incon
UTaU_1CT_M4.Chip1,537,4463744,1,0,0,1,7,0,1,UTaU_1CT_M4,UTaU_1CT_M4.Chip1,UTa_CT1_DCB1,UTSOL40:utsol40_03/Link37,UTSOL013,UTa_CT1_DCB1.DataGbt_3,uctell40_153_1,4,UCTEL153,4x3,0x3412,MARATON_IP_CT_5_1V2,ucmatn01,CT1/U5,UTa_CT3P2_LVR47_1V2,1,uccaen01,04.004,17,-1,2490,318720,318784,318847,622.431,-1,6.5,-0.5,-0.375,0,0,537,UTaU_1CT_M4.Chip1,1,UTa_CT1_DCB1.DataGbt_3,3/4/2005,uctell40_153_1,4x3,4,16,17,4,1,1,0
UTaU_1CT_M4.Chip2,538,4463872,1,0,0,1,7,0,2,UTaU_1CT_M4,UTaU_1CT_M4.Chip2,UTa_CT1_DCB1,UTSOL40:utsol40_03/Link37,UTSOL013,UTa_CT1_DCB1.DataGbt_3,uctell40_153_1,4,UCTEL153,4x3,0x3412,MARATON_IP_CT_5_1V2,ucmatn01,CT1/U5,UTa_CT3P2_LVR47_1V2,1,uccaen01,04.004,17,-1,2512,321536,321600,321663,624.247,-1,6.5,-0.5,-0.625,0,0,538,UTaU_1CT_M4.Chip2,2,UTa_CT1_DCB1.DataGbt_3,6/7/2008,uctell40_153_1,4x3,4,16,18,4,2,2,0
UTaU_1CT_M4.Chip3,539,4464000,1,0,0,1,7,0,3,UTaU_1CT_M4,UTaU_1CT_M4.Chip3,UTa_CT1_DCB1,UTSOL40:utsol40_03/Link37,UTSOL013,UTa_CT1_DCB1.DataGbt_3,uctell40_153_1,4,UCTEL153,4x3,0x3412,MARATON_IP_CT_5_1V2,ucmatn01,CT1/U5,UTa_CT3P2_LVR47_1V2,1,uccaen01,04.004,17,-1,2536,324608,324672,324735,626.977,-1,6.5,-0.5,-0.875,0,0,539,UTaU_1CT_M4.Chip3,3,UTa_CT1_DCB1.DataGbt_3,9/10/2011,uctell40_153_1,4x3,4,16,19,4,3,3,0
UTaU_1CB_M4.Chip0,540,4464640,1,0,0,0,0,1,0,UTaU_1CB_M4,UTaU_1CB_M4.Chip0,UTa_CB1_DCB5,UTSOL40:utsol40_03/Link05,UTSOL013,UTa_CB1_DCB5.DataGbt_3,uctell40_161_1,4,UCTEL161,4x3,0x3405,MARATON_IP_CB_5_1V2,ucmatn05,CB2/U4,UTa_CB3P2_LVR47_1V2,1,uccaen01,10.004,17,-1,2474,316672,316736,316799,621.568,-1,-6.5,-0.5,-0.125,0,0,540,UTaU_1CB_M4.Chip0,0,UTa_CB1_DCB5.DataGbt_3,0-1-2,uctell40_161_1,4x3,4,16,16,4,0,0,0
UTaU_1CB_M4.Chip1,541,4464768,1,0,0,0,0,1,1,UTaU_1CB_M4,UTaU_1CB_M4.Chip1,UTa_CB1_DCB5,UTSOL40:utsol40_03/Link05,UTSOL013,UTa_CB1_DCB5.DataGbt_3,uctell40_161_1,4,UCTEL161,4x3,0x3405,MARATON_IP_CB_5_1V2,ucmatn05,CB2/U4,UTa_CB3P2_LVR47_1V2,1,uccaen01,10.004,17,-1,2494,319232,319296,319359,622.462,-1,-6.5,-0.5,-0.375,0,0,541,UTaU_1CB_M4.Chip1,1,UTa_CB1_DCB5.DataGbt_3,3/4/2005,uctell40_161_1,4x3,4,16,17,4,1,1,0
UTaU_1CB_M4.Chip2,542,4464896,1,0,0,0,0,1,2,UTaU_1CB_M4,UTaU_1CB_M4.Chip2,UTa_CB1_DCB5,UTSOL40:utsol40_03/Link05,UTSOL013,UTa_CB1_DCB5.DataGbt_3,uctell40_161_1,4,UCTEL161,4x3,0x3405,MARATON_IP_CB_5_1V2,ucmatn05,CB2/U4,UTa_CB3P2_LVR47_1V2,1,uccaen01,10.004,17,-1,2516,322048,322112,322175,624.278,-1,-6.5,-0.5,-0.625,0,0,542,UTaU_1CB_M4.Chip2,2,UTa_CB1_DCB5.DataGbt_3,6/7/2008,uctell40_161_1,4x3,4,16,18,4,2,2,0
UTaU_1CB_M4.Chip3,543,4465024,1,0,0,0,0,1,3,UTaU_1CB_M4,UTaU_1CB_M4.Chip3,UTa_CB1_DCB5,UTSOL40:utsol40_03/Link05,UTSOL013,UTa_CB1_DCB5.DataGbt_3,uctell40_161_1,4,UCTEL161,4x3,0x3405,MARATON_IP_CB_5_1V2,ucmatn05,CB2/U4,UTa_CB3P2_LVR47_1V2,1,uccaen01,10.004,17,-1,2543,325504,325568,325631,627.008,-1,-6.5,-0.5,-0.875,0,0,543,UTaU_1CB_M4.Chip3,3,UTa_CB1_DCB5.DataGbt_3,9/10/2011,uctell40_161_1,4x3,4,16,19,4,3,3,0
UTaU_1CB_M3.Chip0,544,4465664,1,0,0,0,1,1,0,UTaU_1CB_M3,UTaU_1CB_M3.Chip0,UTa_CB1_DCB5,UTSOL40:utsol40_03/Link05,UTSOL013,UTa_CB1_DCB5.DataGbt_2,uctell40_161_1,2,UCTEL161,4x3,0x3405,MARATON_IP_CB_6_1V2,ucmatn04,CB1/U6,UTa_CB4P12_LVR49_1V2,1,uccaen01,10.001,14,-1,1366,174848,174912,174975,430.43,-1,-4.5,-0.5,-0.125,0,0,544,UTaU_1CB_M3.Chip0,0,UTa_CB1_DCB5.DataGbt_2,0-1-2,uctell40_161_1,4x3,2,14,8,2,0,0,0
UTaU_1CB_M3.Chip1,545,4465792,1,0,0,0,1,1,1,UTaU_1CB_M3,UTaU_1CB_M3.Chip1,UTa_CB1_DCB5,UTSOL40:utsol40_03/Link05,UTSOL013,UTa_CB1_DCB5.DataGbt_2,uctell40_161_1,2,UCTEL161,4x3,0x3405,MARATON_IP_CB_6_1V2,ucmatn04,CB1/U6,UTa_CB4P12_LVR49_1V2,1,uccaen01,10.001,14,-1,1392,178176,178240,178303,431.72,-1,-4.5,-0.5,-0.375,0,0,545,UTaU_1CB_M3.Chip1,1,UTa_CB1_DCB5.DataGbt_2,3/4/2005,uctell40_161_1,4x3,2,14,9,2,1,1,0
UTaU_1CB_M3.Chip2,546,4465920,1,0,0,0,1,1,2,UTaU_1CB_M3,UTaU_1CB_M3.Chip2,UTa_CB1_DCB5,UTSOL40:utsol40_03/Link05,UTSOL013,UTa_CB1_DCB5.DataGbt_2,uctell40_161_1,2,UCTEL161,4x3,0x3405,MARATON_IP_CB_6_1V2,ucmatn04,CB1/U6,UTa_CB4P12_LVR49_1V2,1,uccaen01,10.001,14,-1,1422,182016,182080,182143,434.334,-1,-4.5,-0.5,-0.625,0,0,546,UTaU_1CB_M3.Chip2,2,UTa_CB1_DCB5.DataGbt_2,6/7/2008,uctell40_161_1,4x3,2,14,10,2,2,2,0
UTaU_1CB_M3.Chip3,547,4466048,1,0,0,0,1,1,3,UTaU_1CB_M3,UTaU_1CB_M3.Chip3,UTa_CB1_DCB5,UTSOL40:utsol40_03/Link05,UTSOL013,UTa_CB1_DCB5.DataGbt_2,uctell40_161_1,2,UCTEL161,4x3,0x3405,MARATON_IP_CB_6_1V2,ucmatn04,CB1/U6,UTa_CB4P12_LVR49_1V2,1,uccaen01,10.001,14,-1,1448,185344,185408,185471,438.249,-1,-4.5,-0.5,-0.875,0,0,547,UTaU_1CB_M3.Chip3,3,UTa_CB1_DCB5.DataGbt_2,9/10/2011,uctell40_161_1,4x3,2,14,11,2,3,3,0
UTaU_1CB_M2.Chip0,548,4466688,1,0,0,0,2,1,0,UTaU_1CB_M2,UTaU_1CB_M2.Chip0,UTa_CB1_DCB5,UTSOL40:utsol40_03/Link05,UTSOL013,UTa_CB1_DCB5.DataGbt_1,uctell40_161_1,0,UCTEL161,4x3,0x3405,MARATON_IP_CB_7_1V2,ucmatn04,CB1/U8,UTa_CB4P10_LVR51_1V2,4,uccaen01,09.008,9,-1,676,86528,86592,86655,239.39,-1,-2.5,-0.5,-0.125,1,1,548,UTaU_1CB_M2.Chip0,4,UTa_CB1_DCB5.DataGbt_1,0-1-2,uctell40_161_1,4x3,0,12,0,0,0,0,0
UTaU_1CB_M2.Chip1,549,4466816,1,0,0,0,2,1,1,UTaU_1CB_M2,UTaU_1CB_M2.Chip1,UTa_CB1_DCB5,UTSOL40:utsol40_03/Link05,UTSOL013,UTa_CB1_DCB5.DataGbt_1,uctell40_161_1,0,UCTEL161,4x3,0x3405,MARATON_IP_CB_7_1V2,ucmatn04,CB1/U8,UTa_CB4P10_LVR51_1V2,4,uccaen01,09.008,9,-1,698,89344,89408,89471,241.701,-1,-2.5,-0.5,-0.375,1,1,549,UTaU_1CB_M2.Chip1,5,UTa_CB1_DCB5.DataGbt_1,3/4/2005,uctell40_161_1,4x3,0,12,1,0,1,1,0
UTaU_1CB_M2.Chip2,550,4466944,1,0,0,0,2,1,2,UTaU_1CB_M2,UTaU_1CB_M2.Chip2,UTa_CB1_DCB5,UTSOL40:utsol40_03/Link05,UTSOL013,UTa_CB1_DCB5.DataGbt_1,uctell40_161_1,0,UCTEL161,4x3,0x3405,MARATON_IP_CB_7_1V2,ucmatn04,CB1/U8,UTa_CB4P10_LVR51_1V2,4,uccaen01,09.008,9,-1,716,91648,91712,91775,246.338,-1,-2.5,-0.5,-0.625,1,1,550,UTaU_1CB_M2.Chip2,6,UTa_CB1_DCB5.DataGbt_1,6/7/2008,uctell40_161_1,4x3,0,12,2,0,2,2,0
UTaU_1CB_M2.Chip3,551,4467072,1,0,0,0,2,1,3,UTaU_1CB_M2,UTaU_1CB_M2.Chip3,UTa_CB1_DCB5,UTSOL40:utsol40_03/Link05,UTSOL013,UTa_CB1_DCB5.DataGbt_1,uctell40_161_1,0,UCTEL161,4x3,0x3405,MARATON_IP_CB_7_1V2,ucmatn04,CB1/U8,UTa_CB4P10_LVR51_1V2,4,uccaen01,09.008,9,-1,748,95744,95808,95871,253.173,-1,-2.5,-0.5,-0.875,1,1,551,UTaU_1CB_M2.Chip3,7,UTa_CB1_DCB5.DataGbt_1,9/10/2011,uctell40_161_1,4x3,0,12,3,0,3,3,0
UTaU_1CB_M1W.Chip0,552,4467712,1,0,0,0,3,1,0,UTaU_1CB_M1W,UTaU_1CB_M1W.Chip0,UTa_CB1_DCB4,UTSOL40:utsol40_03/Link04,UTSOL013,UTa_CB1_DCB4.DataGbt_4,uctell40_171_0,0,UCTEL171,2x4,0x3004,MARATON_IP_CB_8_1V2,ucmatn04,CB1/U10,UTa_CB4P3_LVR54_1V2,5,uccaen01,09.001,2,1,102,13056,13120,13183,72.0033,-1,-0.75,-0.5,-0.0625,1,1,556,UTaU_1CB_M1W.Chip0,0,UTa_CB1_DCB4.DataGbt_4,3-4-5-6,uctell40_171_0,2x4,0,0,0,0,0,0,0
UTaU_1CB_M1W.Chip1,553,4467840,1,0,0,0,3,1,1,UTaU_1CB_M1W,UTaU_1CB_M1W.Chip1,UTa_CB1_DCB4,UTSOL40:utsol40_03/Link04,UTSOL013,UTa_CB1_DCB4.DataGbt_4,uctell40_171_0,0,UCTEL171,2x4,0x3004,MARATON_IP_CB_8_1V2,ucmatn04,CB1/U10,UTa_CB4P3_LVR54_1V2,5,uccaen01,09.001,2,1,120,15360,15424,15487,73.8435,-1,-0.75,-0.5,-0.1875,1,1,557,UTaU_1CB_M1W.Chip1,1,UTa_CB1_DCB4.DataGbt_4,8-9-10-11,uctell40_171_0,2x4,0,0,1,0,1,1,0
UTaU_1CB_M1W.Chip2,554,4467968,1,0,0,0,3,1,2,UTaU_1CB_M1W,UTaU_1CB_M1W.Chip2,UTa_CB1_DCB4,UTSOL40:utsol40_03/Link04,UTSOL013,UTa_CB1_DCB4.DataGbt_5,uctell40_171_0,1,UCTEL171,2x4,0x3004,MARATON_IP_CB_8_1V2,ucmatn04,CB1/U10,UTa_CB4P3_LVR54_1V2,5,uccaen01,09.001,2,1,138,17664,17728,17791,77.5069,-1,-0.75,-0.5,-0.3125,1,1,558,UTaU_1CB_M1W.Chip2,2,UTa_CB1_DCB4.DataGbt_5,3-4-5-6,uctell40_171_0,2x4,1,1,2,1,0,2,0
UTaU_1CB_M1W.Chip3,555,4468096,1,0,0,0,3,1,3,UTaU_1CB_M1W,UTaU_1CB_M1W.Chip3,UTa_CB1_DCB4,UTSOL40:utsol40_03/Link04,UTSOL013,UTa_CB1_DCB4.DataGbt_5,uctell40_171_0,1,UCTEL171,2x4,0x3004,MARATON_IP_CB_8_1V2,ucmatn04,CB1/U10,UTa_CB4P3_LVR54_1V2,5,uccaen01,09.001,2,1,170,21760,21824,21887,82.7531,-1,-0.75,-0.5,-0.4375,1,1,559,UTaU_1CB_M1W.Chip3,3,UTa_CB1_DCB4.DataGbt_5,8-9-10-11,uctell40_171_0,2x4,1,1,3,1,1,3,0
UTaU_1CB_M1E.Chip0,556,4468224,1,0,0,0,3,1,0,UTaU_1CB_M1E,UTaU_1CB_M1E.Chip0,UTa_CB1_DCB3,UTSOL40:utsol40_03/Link03,UTSOL013,UTa_CB1_DCB3.DataGbt_4,uctell40_171_0,2,UCTEL171,2x4,0x3004,MARATON_IP_CB_8_1V2,ucmatn04,CB1/U10,UTa_CB4P3_LVR54_1V2,6,uccaen01,09.001,2,1,186,23808,23872,23935,89.351,-1,-0.75,-0.5,-0.5625,1,1,552,UTaU_1CB_M1E.Chip0,4,UTa_CB1_DCB3.DataGbt_4,3-4-5-6,uctell40_171_0,2x4,2,2,4,2,0,4,0
UTaU_1CB_M1E.Chip1,557,4468352,1,0,0,0,3,1,1,UTaU_1CB_M1E,UTaU_1CB_M1E.Chip1,UTa_CB1_DCB3,UTSOL40:utsol40_03/Link03,UTSOL013,UTa_CB1_DCB3.DataGbt_4,uctell40_171_0,2,UCTEL171,2x4,0x3004,MARATON_IP_CB_8_1V2,ucmatn04,CB1/U10,UTa_CB4P3_LVR54_1V2,6,uccaen01,09.001,2,1,218,27904,27968,28031,96.95,-1,-0.75,-0.5,-0.6875,1,1,553,UTaU_1CB_M1E.Chip1,5,UTa_CB1_DCB3.DataGbt_4,8-9-10-11,uctell40_171_0,2x4,2,2,5,2,1,5,0
UTaU_1CB_M1E.Chip2,558,4468480,1,0,0,0,3,1,2,UTaU_1CB_M1E,UTaU_1CB_M1E.Chip2,UTa_CB1_DCB3,UTSOL40:utsol40_03/Link03,UTSOL013,UTa_CB1_DCB3.DataGbt_5,uctell40_171_0,3,UCTEL171,2x4,0x3004,MARATON_IP_CB_8_1V2,ucmatn04,CB1/U10,UTa_CB4P3_LVR54_1V2,6,uccaen01,09.001,2,1,234,29952,30016,30079,105.364,-1,-0.75,-0.5,-0.8125,1,1,554,UTaU_1CB_M1E.Chip2,6,UTa_CB1_DCB3.DataGbt_5,3-4-5-6,uctell40_171_0,2x4,3,3,6,3,0,6,0
UTaU_1CB_M1E.Chip3,559,4468608,1,0,0,0,3,1,3,UTaU_1CB_M1E,UTaU_1CB_M1E.Chip3,UTa_CB1_DCB3,UTSOL40:utsol40_03/Link03,UTSOL013,UTa_CB1_DCB3.DataGbt_5,uctell40_171_0,3,UCTEL171,2x4,0x3004,MARATON_IP_CB_8_1V2,ucmatn04,CB1/U10,UTa_CB4P3_LVR54_1V2,6,uccaen01,09.001,2,1,262,33536,33600,33663,114.414,-1,-0.75,-0.5,-0.9375,1,1,555,UTaU_1CB_M1E.Chip3,7,UTa_CB1_DCB3.DataGbt_5,8-9-10-11,uctell40_171_0,2x4,3,3,7,3,1,7,0
UTaU_1CT_S1W.Chip0,560,4468736,1,0,0,1,4,1,0,UTaU_1CT_S1W,UTaU_1CT_S1W.Chip0,UTa_CT1_DCB0,UTSOL40:utsol40_03/Link36,UTSOL013,UTa_CT1_DCB0.DataGbt_6,uctell40_173_0,0,UCTEL173,2x5,0x300F,MARATON_IP_CT_8_1V2,ucmatn02,CT2/U11,UTa_CT4P3_LVR54_1V2,1,uccaen01,03.000,1,1,200,25600,25664,25727,92.2687,1,0.25,-0.5,-0.9375,1,1,564,UTaU_1CT_S1W.Chip0,0,UTa_CT1_DCB0.DataGbt_6,2-3-4-5-6,uctell40_173_0,2x5,0,0,0,0,0,0,0
UTaU_1CT_S1W.Chip1,561,4468864,1,0,0,1,4,1,1,UTaU_1CT_S1W,UTaU_1CT_S1W.Chip1,UTa_CT1_DCB0,UTSOL40:utsol40_03/Link36,UTSOL013,UTa_CT1_DCB0.DataGbt_6,uctell40_173_0,0,UCTEL173,2x5,0x300F,MARATON_IP_CT_8_1V2,ucmatn02,CT2/U11,UTa_CT4P3_LVR54_1V2,1,uccaen01,03.000,1,1,152,19456,19520,19583,80.7704,1,0.25,-0.5,-0.8125,1,1,565,UTaU_1CT_S1W.Chip1,1,UTa_CT1_DCB0.DataGbt_6,7-8-9-10-11,uctell40_173_0,2x5,0,0,1,0,1,1,0
UTaU_1CT_S1W.Chip2,562,4468992,1,0,0,1,4,1,2,UTaU_1CT_S1W,UTaU_1CT_S1W.Chip2,UTa_CT1_DCB0,UTSOL40:utsol40_03/Link36,UTSOL013,UTa_CT1_DCB0.DataGbt_1,uctell40_173_0,1,UCTEL173,2x5,0x300F,MARATON_IP_CT_8_1V2,ucmatn02,CT2/U11,UTa_CT4P3_LVR54_1V2,1,uccaen01,03.000,1,1,88,11264,11328,11391,69.432,1,0.25,-0.5,-0.6875,1,1,566,UTaU_1CT_S1W.Chip2,2,UTa_CT1_DCB0.DataGbt_1,2-3-4-5-6,uctell40_173_0,2x5,1,1,2,1,0,2,0
UTaU_1CT_S1W.Chip3,563,4469120,1,0,0,1,4,1,3,UTaU_1CT_S1W,UTaU_1CT_S1W.Chip3,UTa_CT1_DCB0,UTSOL40:utsol40_03/Link36,UTSOL013,UTa_CT1_DCB0.DataGbt_1,uctell40_173_0,1,UCTEL173,2x5,0x300F,MARATON_IP_CT_8_1V2,ucmatn02,CT2/U11,UTa_CT4P3_LVR54_1V2,1,uccaen01,03.000,1,1,72,9216,9280,9343,58.3476,1,0.25,-0.5,-0.5625,1,1,567,UTaU_1CT_S1W.Chip3,3,UTa_CT1_DCB0.DataGbt_1,7-8-9-10-11,uctell40_173_0,2x5,1,1,3,1,1,3,0
UTaU_1CT_S1E.Chip0,564,4469248,1,0,0,1,4,1,0,UTaU_1CT_S1E,UTaU_1CT_S1E.Chip0,UTa_CT1_DCB2,UTSOL40:utsol40_03/Link38,UTSOL013,UTa_CT1_DCB2.DataGbt_6,uctell40_173_0,2,UCTEL173,2x5,0x300F,MARATON_IP_CT_8_1V2,ucmatn02,CT2/U11,UTa_CT4P3_LVR54_1V2,2,uccaen01,03.000,1,1,56,7168,7232,7295,47.6292,1,0.25,-0.5,-0.4375,1,1,560,UTaU_1CT_S1E.Chip0,4,UTa_CT1_DCB2.DataGbt_6,2-3-4-5-6,uctell40_173_0,2x5,2,2,4,2,0,4,0
UTaU_1CT_S1E.Chip1,565,4469376,1,0,0,1,4,1,1,UTaU_1CT_S1E,UTaU_1CT_S1E.Chip1,UTa_CT1_DCB2,UTSOL40:utsol40_03/Link38,UTSOL013,UTa_CT1_DCB2.DataGbt_6,uctell40_173_0,2,UCTEL173,2x5,0x300F,MARATON_IP_CT_8_1V2,ucmatn02,CT2/U11,UTa_CT4P3_LVR54_1V2,2,uccaen01,03.000,1,1,40,5120,5184,5247,37.7918,1,0.25,-0.5,-0.3125,1,1,561,UTaU_1CT_S1E.Chip1,5,UTa_CT1_DCB2.DataGbt_6,7-8-9-10-11,uctell40_173_0,2x5,2,2,5,2,1,5,0
UTaU_1CT_S1E.Chip2,566,4469504,1,0,0,1,4,1,2,UTaU_1CT_S1E,UTaU_1CT_S1E.Chip2,UTa_CT1_DCB2,UTSOL40:utsol40_03/Link38,UTSOL013,UTa_CT1_DCB2.DataGbt_1,uctell40_173_0,3,UCTEL173,2x5,0x300F,MARATON_IP_CT_8_1V2,ucmatn02,CT2/U11,UTa_CT4P3_LVR54_1V2,2,uccaen01,03.000,1,1,24,3072,3136,3199,29.5918,1,0.25,-0.5,-0.1875,1,1,562,UTaU_1CT_S1E.Chip2,6,UTa_CT1_DCB2.DataGbt_1,2-3-4-5-6,uctell40_173_0,2x5,3,3,6,3,0,6,0
UTaU_1CT_S1E.Chip3,567,4469632,1,0,0,1,4,1,3,UTaU_1CT_S1E,UTaU_1CT_S1E.Chip3,UTa_CT1_DCB2,UTSOL40:utsol40_03/Link38,UTSOL013,UTa_CT1_DCB2.DataGbt_1,uctell40_173_0,3,UCTEL173,2x5,0x300F,MARATON_IP_CT_8_1V2,ucmatn02,CT2/U11,UTa_CT4P3_LVR54_1V2,2,uccaen01,03.000,1,1,2,256,320,383,24.6996,1,0.25,-0.5,-0.0625,1,1,563,UTaU_1CT_S1E.Chip3,7,UTa_CT1_DCB2.DataGbt_1,7-8-9-10-11,uctell40_173_0,2x5,3,3,7,3,1,7,0
UTaU_1CT_S2W.Chip0,568,4469760,1,0,0,1,5,1,0,UTaU_1CT_S2W,UTaU_1CT_S2W.Chip0,UTa_CT1_DCB2,UTSOL40:utsol40_03/Link38,UTSOL013,UTa_CT1_DCB2.DataGbt_2,uctell40_163_0,4,UCTEL163,2x4,0x3011,MARATON_IP_CT_8_1V2,ucmatn02,CT2/U11,UTa_CT4P4_LVR53_1V2,1,uccaen01,03.002,3,1,472,60416,60480,60543,168.855,1,1.5,-0.5,-0.9375,1,1,572,UTaU_1CT_S2W.Chip0,0,UTa_CT1_DCB2.DataGbt_2,3-4-5-6,uctell40_163_0,2x4,4,4,8,4,0,0,0
UTaU_1CT_S2W.Chip1,569,4469888,1,0,0,1,5,1,1,UTaU_1CT_S2W,UTaU_1CT_S2W.Chip1,UTa_CT1_DCB2,UTSOL40:utsol40_03/Link38,UTSOL013,UTa_CT1_DCB2.DataGbt_2,uctell40_163_0,4,UCTEL163,2x4,0x3011,MARATON_IP_CT_8_1V2,ucmatn02,CT2/U11,UTa_CT4P4_LVR53_1V2,1,uccaen01,03.002,3,1,438,56064,56128,56191,162.859,1,1.5,-0.5,-0.8125,1,1,573,UTaU_1CT_S2W.Chip1,1,UTa_CT1_DCB2.DataGbt_2,8-9-10-11,uctell40_163_0,2x4,4,4,9,4,1,1,0
UTaU_1CT_S2W.Chip2,570,4470016,1,0,0,1,5,1,2,UTaU_1CT_S2W,UTaU_1CT_S2W.Chip2,UTa_CT1_DCB2,UTSOL40:utsol40_03/Link38,UTSOL013,UTa_CT1_DCB2.DataGbt_3,uctell40_163_1,0,UCTEL163,2x4,0x3411,MARATON_IP_CT_8_1V2,ucmatn02,CT2/U11,UTa_CT4P4_LVR53_1V2,1,uccaen01,03.002,3,1,418,53504,53568,53631,157.545,1,1.5,-0.5,-0.6875,1,1,574,UTaU_1CT_S2W.Chip2,2,UTa_CT1_DCB2.DataGbt_3,3-4-5-6,uctell40_163_1,2x4,0,5,0,0,0,2,0
UTaU_1CT_S2W.Chip3,571,4470144,1,0,0,1,5,1,3,UTaU_1CT_S2W,UTaU_1CT_S2W.Chip3,UTa_CT1_DCB2,UTSOL40:utsol40_03/Link38,UTSOL013,UTa_CT1_DCB2.DataGbt_3,uctell40_163_1,0,UCTEL163,2x4,0x3411,MARATON_IP_CT_8_1V2,ucmatn02,CT2/U11,UTa_CT4P4_LVR53_1V2,1,uccaen01,03.002,3,1,394,50432,50496,50559,152.984,1,1.5,-0.5,-0.5625,1,1,575,UTaU_1CT_S2W.Chip3,3,UTa_CT1_DCB2.DataGbt_3,8-9-10-11,uctell40_163_1,2x4,0,5,1,0,1,3,0
UTaU_1CT_S2E.Chip0,572,4470272,1,0,0,1,5,1,0,UTaU_1CT_S2E,UTaU_1CT_S2E.Chip0,UTa_CT1_DCB0,UTSOL40:utsol40_03/Link36,UTSOL013,UTa_CT1_DCB0.DataGbt_2,uctell40_163_1,1,UCTEL163,2x4,0x3411,MARATON_IP_CT_8_1V2,ucmatn02,CT2/U11,UTa_CT4P4_LVR53_1V2,2,uccaen01,03.002,3,1,370,47360,47424,47487,149.225,1,1.5,-0.5,-0.4375,1,1,568,UTaU_1CT_S2E.Chip0,4,UTa_CT1_DCB0.DataGbt_2,3-4-5-6,uctell40_163_1,2x4,1,6,2,1,0,4,0
UTaU_1CT_S2E.Chip1,573,4470400,1,0,0,1,5,1,1,UTaU_1CT_S2E,UTaU_1CT_S2E.Chip1,UTa_CT1_DCB0,UTSOL40:utsol40_03/Link36,UTSOL013,UTa_CT1_DCB0.DataGbt_2,uctell40_163_1,1,UCTEL163,2x4,0x3411,MARATON_IP_CT_8_1V2,ucmatn02,CT2/U11,UTa_CT4P4_LVR53_1V2,2,uccaen01,03.002,3,1,350,44800,44864,44927,146.378,1,1.5,-0.5,-0.3125,1,1,569,UTaU_1CT_S2E.Chip1,5,UTa_CT1_DCB0.DataGbt_2,8-9-10-11,uctell40_163_1,2x4,1,6,3,1,1,5,0
UTaU_1CT_S2E.Chip2,574,4470528,1,0,0,1,5,1,2,UTaU_1CT_S2E,UTaU_1CT_S2E.Chip2,UTa_CT1_DCB0,UTSOL40:utsol40_03/Link36,UTSOL013,UTa_CT1_DCB0.DataGbt_3,uctell40_163_1,2,UCTEL163,2x4,0x3411,MARATON_IP_CT_8_1V2,ucmatn02,CT2/U11,UTa_CT4P4_LVR53_1V2,2,uccaen01,03.002,3,1,328,41984,42048,42111,144.469,1,1.5,-0.5,-0.1875,1,1,570,UTaU_1CT_S2E.Chip2,6,UTa_CT1_DCB0.DataGbt_3,3-4-5-6,uctell40_163_1,2x4,2,7,4,2,0,6,0
UTaU_1CT_S2E.Chip3,575,4470656,1,0,0,1,5,1,3,UTaU_1CT_S2E,UTaU_1CT_S2E.Chip3,UTa_CT1_DCB0,UTSOL40:utsol40_03/Link36,UTSOL013,UTa_CT1_DCB0.DataGbt_3,uctell40_163_1,2,UCTEL163,2x4,0x3411,MARATON_IP_CT_8_1V2,ucmatn02,CT2/U11,UTa_CT4P4_LVR53_1V2,2,uccaen01,03.002,3,1,310,39680,39744,39807,143.536,1,1.5,-0.5,-0.0625,1,1,571,UTaU_1CT_S2E.Chip3,7,UTa_CT1_DCB0.DataGbt_3,8-9-10-11,uctell40_163_1,2x4,2,7,5,2,1,7,0
UTaU_1CT_S3.Chip0,576,4470784,1,0,0,1,6,1,0,UTaU_1CT_S3,UTaU_1CT_S3.Chip0,UTa_CT1_DCB1,UTSOL40:utsol40_03/Link37,UTSOL013,UTa_CT1_DCB1.DataGbt_6,uctell40_153_1,1,UCTEL153,4x3,0x3412,MARATON_IP_CT_6_1V2,ucmatn03,CT3/U2,UTa_CT4P12_LVR49_1V2,3,uccaen01,04.001,14,-1,1042,133376,133440,133503,344.848,1,3.5,-0.5,-0.875,1,1,576,UTaU_1CT_S3.Chip0,0,UTa_CT1_DCB1.DataGbt_6,0-1-2,uctell40_153_1,4x3,1,13,4,1,0,0,0
